molregno	chembl_id	accession	description	target_name	standard_relation	standard_value	standard_units	standard_type	organism	assay_cell_type	Num_Atoms	ALogP	LogD	QED	SMILES_cpd	SMILES_BM	BMCluster	BMCluster_size
373381	CHEMBL388978	P00533	Binding constant for EGFR(S752-I759del) kinase domain	Epidermal growth factor receptor erbB1	=	290	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(L747-T751del,Sins) kinase domain	Epidermal growth factor receptor erbB1	=	210	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(L861Q) kinase domain	Epidermal growth factor receptor erbB1	=	600	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR kinase domain	Epidermal growth factor receptor erbB1	=	370	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(E746-A750del) kinase domain	Epidermal growth factor receptor erbB1	=	120	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(G719C) kinase domain	Epidermal growth factor receptor erbB1	=	1100	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(G719S) kinase domain	Epidermal growth factor receptor erbB1	=	1100	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(L747-E749del, A750P) kinase domain	Epidermal growth factor receptor erbB1	=	96	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(L747-S752del, P753S) kinase domain	Epidermal growth factor receptor erbB1	=	300	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(L747-T751del,Sins) kinase domain	Epidermal growth factor receptor erbB1	=	210	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(L858R) kinase domain	Epidermal growth factor receptor erbB1	=	270	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(L858R,T790M) kinase domain	Epidermal growth factor receptor erbB1	=	0.35	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(L861Q) kinase domain	Epidermal growth factor receptor erbB1	=	600	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(S752-I759del) kinase domain	Epidermal growth factor receptor erbB1	=	290	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Binding constant for EGFR(T790M) kinase domain	Epidermal growth factor receptor erbB1	=	0.77	nM	Kd	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
373381	CHEMBL388978	P00533	Inhibition of EGFR (unknown origin) after 40 mins by scintillation counting analysis	Epidermal growth factor receptor erbB1	=	283	nM	IC50	Homo sapiens		35	3.819	0.638	0.41513	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	C1C[C@H]2OC(C1)n3c4ccccc4c5c6CNCc6c7c8ccccc8n2c7c35	297	1
19081	CHEMBL278041	P00533	Average Binding Constant for EGFR; NA=Not Active at 10 uM	Epidermal growth factor receptor erbB1	=	4600	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR kinase domain	Epidermal growth factor receptor erbB1	=	2600	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(G719C) kinase domain	Epidermal growth factor receptor erbB1	=	910	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(G719S) kinase domain	Epidermal growth factor receptor erbB1	=	1900	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(L858R) kinase domain	Epidermal growth factor receptor erbB1	=	1900	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(L747-E749del, A750P) kinase domain	Epidermal growth factor receptor erbB1	=	2000	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(L747-S752del, P753S) kinase domain	Epidermal growth factor receptor erbB1	=	1400	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(E746-A750del) kinase domain	Epidermal growth factor receptor erbB1	=	210	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(S752-I759del) kinase domain	Epidermal growth factor receptor erbB1	=	1700	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(L747-T751del,Sins) kinase domain	Epidermal growth factor receptor erbB1	=	1100	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
19081	CHEMBL278041	P00533	Binding constant for EGFR(L861Q) kinase domain	Epidermal growth factor receptor erbB1	=	2300	nM	Kd	Homo sapiens		25	4.211	4.436	0.59097	Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4	c1ccc(cc1)c2nc(c3ccccc3)c([nH]2)c4ccncc4	220	2
193962	CHEMBL119385	P00533	Average Binding Constant for EGFR; NA=Not Active at 10 uM	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens	Insect cells	28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens	Insect cells	28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(G719C) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(G719S) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L858R) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L747-E749del, A750P) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L747-S752del, P753S) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(E746-A750del) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(S752-I759del) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L747-T751del,Sins) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L861Q) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(E746-A750del) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(G719C) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(G719S) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L747-E749del, A750P) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L747-S752del, P753S) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L747-T751del,Sins) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L858R) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L858R,T790M) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(L861Q) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(S752-I759del) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	Binding constant for EGFR(T790M) kinase domain	Epidermal growth factor receptor erbB1				Kd	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
193962	CHEMBL119385	P00533	DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))	Epidermal growth factor receptor erbB1				Ki	Homo sapiens		28	5.342	5.342	0.64968	Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1	C1N=CN2N=C(Sc3ccccc3)C=CC2=C1c4ccccc4	298	1
167995	CHEMBL103667	P00533	Average Binding Constant for EGFR; NA=Not Active at 10 uM	Epidermal growth factor receptor erbB1	=	7000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR kinase domain	Epidermal growth factor receptor erbB1	=	6000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(G719C) kinase domain	Epidermal growth factor receptor erbB1	=	9100	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(G719S) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(L858R) kinase domain	Epidermal growth factor receptor erbB1	=	5300	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(L747-E749del, A750P) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(L747-S752del, P753S) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(E746-A750del) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(S752-I759del) kinase domain	Epidermal growth factor receptor erbB1	=	6800	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(L747-T751del,Sins) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(L861Q) kinase domain	Epidermal growth factor receptor erbB1	=	7000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(E746-A750del) kinase domain	Epidermal growth factor receptor erbB1	=	6000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(G719C) kinase domain	Epidermal growth factor receptor erbB1	=	9100	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(G719S) kinase domain	Epidermal growth factor receptor erbB1	=	5300	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(L747-E749del, A750P) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(L747-S752del, P753S) kinase domain	Epidermal growth factor receptor erbB1	=	6800	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
167995	CHEMBL103667	P00533	Binding constant for EGFR(L747-T751del,Sins) kinase domain	Epidermal growth factor receptor erbB1	>	10000	nM	Kd	Homo sapiens		39	5.907	5.858	0.29793	Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C	C(CN1CCOCC1)Oc2ccc(NCNc3ccnn3c4ccccc4)c5ccccc25	299	1
